crime_id,date,year,area,latitude,longitude,crime_type,crime_category,gender_victim,age_victim,no_of_cctv,response_time_min,crime_reported,weather_condition,day_of_week,is_festival_day,crime_outcome,crime_date_parsed
e2ed4492-e275-4f1a-809b-03da76802754,2022-10-31,2022,Malsi,30.261586,78.043026,Cyber Crime,Violent,Other,30,7,17.49,1,Cloudy,Monday,0,Under Investigation,2022-10-31
02af3bb3-ad72-4df8-83ab-be9d00412470,2022-10-31,2022,Rajpur Road,30.271199,77.967138,Burglary,Property,Female,38,3,23.83,1,Cloudy,Monday,0,Solved,2022-10-31
dca76c65-216c-4626-9bbd-7b296417f688,2022-11-01,2022,Majra,30.38621,78.037943,Arson,Non-Violent,Unknown,71,1,25.14,1,Stormy,Tuesday,0,Unsolved,2022-11-01
d5313df7-9e73-4600-973b-a2c444198f73,2022-11-01,2022,Prem Nagar,30.296523,78.051384,Assault,Property,Unknown,44,0,4.7,0,Clear,Tuesday,0,Solved,2022-11-01
dfad5928-297e-42c9-b546-9d78da116e76,2022-11-02,2022,Majra,30.345715,78.004422,Harassment,Violent,Other,52,3,12.27,1,Rainy,Wednesday,0,Solved,2022-11-02
00d67825-ee73-4127-acb4-a99f506796ec,2022-11-02,2022,Mohanpur,30.398865,78.040038,Harassment,Property,Female,55,4,52.72,1,Clear,Wednesday,0,Unsolved,2022-11-02
c35ffa84-0862-42b2-944e-a5d46b582368,2022-11-02,2022,Shivaji Colony,30.322544,78.093174,Drug Trafficking,Violent,Female,66,1,29.43,0,Foggy,Wednesday,0,Under Investigation,2022-11-02
47b499f6-6460-4708-b61e-cecd20389e5d,2022-11-03,2022,Majra,30.31698,78.150071,Drug Trafficking,White-Collar,Unknown,39,10,58.76,0,Foggy,Thursday,0,Under Investigation,2022-11-03
5ef57358-eb4b-48f7-ae37-6b31b0218cce,2022-11-03,2022,Majra,30.447893,78.143841,Assault,Violent,Other,53,7,53.08,1,Foggy,Thursday,0,Solved,2022-11-03
4f120c46-474e-425a-ab1d-9eb659f39845,2022-11-04,2022,Mohkampur,30.333307,78.126412,Domestic Violence,White-Collar,Female,63,10,21.26,0,Cloudy,Friday,0,Under Investigation,2022-11-04
ba5574e8-7be7-46fe-8682-ca8d00ba52d9,2022-11-06,2022,Majra,30.448753,78.0802,Attempt to Murder,Property,Other,41,6,13.56,0,Stormy,Sunday,0,Solved,2022-11-06
6a510cd1-a0e4-4ccc-aee8-5c2c060db3fd,2022-11-07,2022,Malsi,30.277775,78.186771,Cyber Crime,Violent,Other,58,8,28.21,0,Clear,Monday,0,Under Investigation,2022-11-07
d114b173-7346-4c43-8349-443330527335,2022-11-07,2022,Shivaji Colony,30.432129,78.125582,Assault,Non-Violent,Male,45,9,24.58,0,Foggy,Monday,0,Under Investigation,2022-11-07
f8f58ccb-66e7-4e60-be90-1523e0a50b4d,2022-11-08,2022,Majra,30.358455,78.11614,Attempt to Murder,Violent,Unknown,27,9,53.73,0,Cloudy,Tuesday,0,Under Investigation,2022-11-08
2083996e-1266-4dca-bc60-d5421b688000,2022-11-08,2022,Majra,30.372805,77.959367,Robbery,Property,Other,36,4,48.15,1,Rainy,Tuesday,0,Unsolved,2022-11-08
ea6c32ca-3c4b-4ee8-b7c3-6a5fa4472a22,2022-11-08,2022,Kudkan,30.382602,77.92971,Cyber Crime,Violent,Female,31,1,17.55,1,Foggy,Tuesday,0,Solved,2022-11-08
47170a4f-ecde-440f-a077-40471bfff2a9,2022-11-09,2022,Majra,30.317964,77.905713,Assault,White-Collar,Other,55,4,16.24,1,Clear,Wednesday,0,Solved,2022-11-09
db5bff4f-5521-4f0c-a69c-17f687954bc8,2022-11-09,2022,Majra,30.284479,78.111617,Assault,Property,Other,67,4,38.75,0,Cloudy,Wednesday,0,Unsolved,2022-11-09
cdd5e18f-4ac9-48d1-8034-cdcc28837acb,2022-11-09,2022,Gulab Bagh,30.272994,78.11437,Drug Trafficking,Violent,Unknown,56,7,47.48,0,Rainy,Wednesday,0,Unsolved,2022-11-09
76f9d2e6-4628-4ff0-8170-cc3718b3f81f,2022-11-09,2022,Subhash Road,30.297128,78.137001,Illegal Possession,Non-Violent,Female,31,6,18.66,0,Clear,Wednesday,0,Unsolved,2022-11-09
0e1631c2-a913-4f7e-ae00-12a9a6d9e30d,2022-11-09,2022,Saharanpur Road,30.352717,78.039778,Harassment,Property,Male,32,10,43.18,1,Stormy,Wednesday,0,Unsolved,2022-11-09
093d8310-0693-48e6-9cb6-5070dea32117,2022-11-09,2022,Mohkampur,30.384803,78.032141,Burglary,Property,Unknown,30,7,33.76,1,Cloudy,Wednesday,0,Unsolved,2022-11-09
3734f9c5-97d3-47e8-9a5b-a87c20bac0b3,2022-11-09,2022,Rajpur Road,30.32005,78.01166,Harassment,Non-Violent,Female,52,5,42.22,1,Clear,Wednesday,0,Solved,2022-11-09
297104d8-a64a-4204-880f-bf7a7b55bd1b,2022-11-10,2022,Rajpur Road,30.305833,78.116357,Domestic Violence,White-Collar,Other,57,7,14.95,1,Clear,Thursday,0,Under Investigation,2022-11-10
0fb4d774-c481-4f44-adf0-1a0bffc68315,2022-11-13,2022,Majra,30.375248,77.909203,Robbery,Property,Female,39,5,5.6,0,Cloudy,Sunday,0,Under Investigation,2022-11-13
9ff90363-e61e-4787-9aa9-118f63da76d4,2022-11-13,2022,Mohkampur,30.263233,78.043304,Illegal Possession,Property,Other,38,8,39.81,1,Foggy,Sunday,0,Unsolved,2022-11-13
09655e8b-181e-4897-af8c-03b6f32d420c,2022-11-13,2022,Mohkampur,30.345571,78.056262,Drug Possession,Non-Violent,Other,55,10,7.28,0,Stormy,Sunday,0,Unsolved,2022-11-13
db063719-4de7-4ffa-a7bf-4568fdc6a566,2022-11-14,2022,Gulab Bagh,30.32619,77.940296,Pickpocketing,Violent,Female,40,7,28.55,0,Rainy,Monday,0,Under Investigation,2022-11-14
74c2fa5a-e819-4b36-9ddd-496b902ddcdb,2022-11-14,2022,Subhash Road,30.260932,77.970147,Domestic Violence,Property,Other,17,9,50.66,0,Foggy,Monday,0,Solved,2022-11-14
aefc7829-069c-4ddc-9182-ebe8ca09dede,2022-11-14,2022,Prem Nagar,30.317856,77.973119,Harassment,Property,Unknown,35,1,46.47,1,Foggy,Monday,0,Solved,2022-11-14
f665aa18-41ee-4bbd-811f-e297793cbd79,2022-11-15,2022,Saharanpur Road,30.257586,78.148361,Fraud,Violent,Unknown,58,6,50.14,0,Stormy,Tuesday,0,Unsolved,2022-11-15
108c4936-4aed-4453-ba73-18a7f7ef9eda,2022-11-16,2022,Majra,30.343467,78.169665,Kidnapping,Violent,Other,22,2,8.23,1,Cloudy,Wednesday,0,Unsolved,2022-11-16
9dc26933-9f2e-497c-9f19-257de2c62005,2022-11-16,2022,Mohanpur,30.356181,78.026083,Drug Trafficking,Violent,Unknown,44,2,46.54,1,Clear,Wednesday,0,Solved,2022-11-16
4cca0db2-bbd9-4ce8-b915-4717b01d44ab,2022-11-16,2022,Rajpur Road,30.294593,78.145488,Chain Snatching,White-Collar,Male,16,1,46.6,0,Foggy,Wednesday,0,Under Investigation,2022-11-16
f9cda9fe-6e7c-4aaf-8e55-c9e1665326d0,2022-11-17,2022,Gulab Bagh,30.360106,77.986214,Cyber Crime,Violent,Unknown,70,7,7.58,0,Clear,Thursday,0,Solved,2022-11-17
e265ad24-7b87-4e08-8cc9-c043fe2116e5,2022-11-18,2022,Prem Nagar,30.387698,77.928218,Burglary,Violent,Unknown,28,6,24.93,0,Stormy,Friday,0,Under Investigation,2022-11-18
188ee09b-5706-413c-8d6a-315522c5efa7,2022-11-19,2022,Majra,30.414552,77.908369,Drug Trafficking,Property,Unknown,59,3,16.37,1,Rainy,Saturday,0,Under Investigation,2022-11-19
8818e4a9-903a-496b-8ea8-e2991cca8dc0,2022-11-20,2022,Saharanpur Road,30.250816,78.081767,Drug Possession,Property,Other,19,6,37.39,1,Stormy,Sunday,0,Under Investigation,2022-11-20
3798e255-185a-4b62-9e09-5757fd074a48,2022-11-20,2022,Malsi,30.31071,78.019729,Harassment,Property,Unknown,52,4,5.53,1,Clear,Sunday,0,Under Investigation,2022-11-20
4846db14-975b-43bd-9965-809fa5905365,2022-11-21,2022,Saharanpur Road,30.367933,78.06415,Attempt to Murder,Property,Female,64,6,29.57,0,Stormy,Monday,0,Unsolved,2022-11-21
80606816-9b0b-4fe8-a74d-c0636d8105ff,2022-11-21,2022,Mohkampur,30.371706,77.979917,Fraud,Violent,Other,27,7,22.62,0,Rainy,Monday,0,Unsolved,2022-11-21
57ef0b8b-c864-4285-8a3b-a437bf128482,2022-11-22,2022,Majra,30.419789,78.187004,Harassment,Property,Male,62,3,11.46,1,Rainy,Tuesday,0,Under Investigation,2022-11-22
4e8ec036-77ae-429b-8959-c27e4f496fc2,2022-11-24,2022,Majra,30.440527,77.943841,Pickpocketing,Property,Female,16,2,59.11,0,Rainy,Thursday,0,Solved,2022-11-24
ac8b226c-f11b-42b6-9c9c-7dd5146f4666,2022-11-24,2022,Subhash Road,30.437316,78.182447,Illegal Possession,White-Collar,Female,65,2,54.62,1,Rainy,Thursday,0,Unsolved,2022-11-24
2e73742e-712a-4378-ba23-5c78ff24cbfb,2022-11-24,2022,Industrial Area,30.436456,78.098349,Drug Possession,Violent,Female,57,4,3.3,0,Cloudy,Thursday,0,Under Investigation,2022-11-24
359520bd-bd83-4224-a552-51a69b118e9f,2022-11-25,2022,Mohanpur,30.252752,78.159475,Harassment,Non-Violent,Unknown,34,4,17.32,0,Rainy,Friday,0,Solved,2022-11-25
09b33b44-b004-4035-8b8a-40349c418839,2022-11-25,2022,Subhash Road,30.275976,77.914448,Attempt to Murder,Violent,Unknown,62,1,32.72,0,Stormy,Friday,0,Solved,2022-11-25
3858e2be-98d5-44e3-ad54-fc73709c009d,2022-11-25,2022,Saharanpur Road,30.375872,77.946449,Fraud,Violent,Female,17,8,10.34,0,Cloudy,Friday,0,Unsolved,2022-11-25
833ab219-67da-43b9-a71e-2f622878f800,2022-11-25,2022,Malsi,30.430201,77.934606,Harassment,Non-Violent,Male,59,1,58.31,1,Clear,Friday,0,Solved,2022-11-25
a82c9d8d-c2d4-43bf-8b2f-b20eb2428df2,2022-11-27,2022,Mohanpur,30.26896,78.030691,Burglary,Non-Violent,Female,49,7,51.38,1,Foggy,Sunday,0,Under Investigation,2022-11-27
bb8d4a2b-a862-4f25-9096-69bb40cb7ab9,2022-11-27,2022,Mohkampur,30.357085,77.975615,Murder,White-Collar,Female,69,10,17.73,0,Stormy,Sunday,0,Under Investigation,2022-11-27
f293747f-5171-4f8c-8883-b86fa61acada,2022-11-27,2022,Shivaji Colony,30.361856,77.95393,Domestic Violence,White-Collar,Male,52,7,56.51,0,Cloudy,Sunday,0,Solved,2022-11-27
2473a099-71de-4b7a-baa5-fb1aa5533100,2022-11-28,2022,Majra,30.333118,77.984361,Cyber Crime,Violent,Other,66,5,49.17,1,Foggy,Monday,0,Unsolved,2022-11-28
dc7255f0-d26d-4111-aed5-380b5cb0443a,2022-11-28,2022,Mohanpur,30.372343,78.105387,Harassment,Violent,Other,29,5,22.12,1,Cloudy,Monday,0,Under Investigation,2022-11-28
5f580670-534c-45da-8b27-c3d09bb4eee6,2022-11-28,2022,Mohanpur,30.385657,78.116958,Harassment,Violent,Female,30,5,46.08,0,Stormy,Monday,0,Solved,2022-11-28
c61b0dda-ab14-4f9c-8601-fc0a8f55018c,2022-11-28,2022,Saharanpur Road,30.382511,78.180784,Fraud,White-Collar,Female,30,1,7.72,1,Cloudy,Monday,0,Solved,2022-11-28
e7328392-ee7b-4c06-90ab-9470b5458a66,2022-11-28,2022,Prem Nagar,30.434444,77.933624,Kidnapping,Violent,Unknown,39,7,18.74,1,Rainy,Monday,0,Unsolved,2022-11-28
e38a1e6c-412a-4174-a080-9481aa802099,2022-11-28,2022,Prem Nagar,30.27049,78.072505,Drug Trafficking,Property,Other,22,10,3.86,0,Rainy,Monday,0,Solved,2022-11-28
8e163776-84ff-418b-b1db-0e7a29ef5e49,2022-11-28,2022,Malsi,30.32601,77.955641,Cyber Crime,White-Collar,Unknown,38,1,39.76,0,Clear,Monday,0,Under Investigation,2022-11-28
720b3cef-82c6-4641-8b99-b731e327e62a,2022-11-29,2022,Majra,30.41651,78.047531,Harassment,Property,Other,11,7,47.62,1,Foggy,Tuesday,0,Unsolved,2022-11-29
b57cb049-9484-4622-a02d-c7d140b061e4,2022-11-29,2022,Majra,30.380901,78.163477,Fraud,Violent,Other,72,10,28.45,0,Rainy,Tuesday,0,Under Investigation,2022-11-29
1fb62d25-d975-40c0-a6ad-a4a9560f11b6,2022-12-01,2022,Subhash Road,30.290414,78.07202,Pickpocketing,Property,Female,60,6,38.94,0,Rainy,Thursday,0,Solved,2022-12-01
527203d1-b5ff-4c5c-b358-844787c6df08,2022-12-01,2022,Industrial Area,30.422937,78.194197,Fraud,Violent,Unknown,48,8,47.95,1,Cloudy,Thursday,0,Unsolved,2022-12-01
f839153d-b368-405b-8f64-ff6bebaae78f,2022-12-02,2022,Mussoorie Road,30.380947,78.036807,Pickpocketing,Violent,Female,44,6,39.83,1,Rainy,Friday,0,Unsolved,2022-12-02
eda0ec94-eef8-425c-abb9-706100164f2f,2022-12-03,2022,Mohkampur,30.324088,78.130714,Burglary,Property,Unknown,67,4,27.7,0,Clear,Saturday,0,Under Investigation,2022-12-03
a475d302-9d07-48ad-bbea-7234b9a46180,2022-12-03,2022,Mohkampur,30.300391,78.103204,Fraud,Non-Violent,Male,72,6,56.45,0,Stormy,Saturday,0,Solved,2022-12-03
e1117c2c-6578-4793-ab5d-32288fdbe907,2022-12-04,2022,Mohanpur,30.253617,78.058738,Drug Trafficking,Property,Unknown,57,9,30.62,0,Rainy,Sunday,0,Solved,2022-12-04
6c962ada-5a5f-4c5e-9580-895f36e82662,2022-12-04,2022,Shivaji Colony,30.358187,78.046304,Cyber Crime,Non-Violent,Female,46,0,23.89,0,Cloudy,Sunday,0,Unsolved,2022-12-04
42f22b73-0dab-481a-b481-ffa82f19bf23,2022-12-05,2022,Majra,30.428421,78.011891,Harassment,Violent,Unknown,60,4,32.66,1,Rainy,Monday,1,Solved,2022-12-05
3ea8174f-f3ab-4c30-8886-1349ee6bd789,2022-12-05,2022,Mohanpur,30.421895,78.040875,Cyber Crime,White-Collar,Male,37,10,15.71,1,Foggy,Monday,0,Solved,2022-12-05
40999901-1e3e-4279-82d7-d5a41a4686e0,2022-12-05,2022,Gulab Bagh,30.365122,78.129832,Fraud,Non-Violent,Other,71,0,55.42,1,Cloudy,Monday,0,Solved,2022-12-05
6f429a14-dd5b-4f97-8572-3b50c591c113,2022-12-05,2022,Gulab Bagh,30.261339,77.993729,Attempt to Murder,Property,Other,15,7,22.1,0,Cloudy,Monday,0,Under Investigation,2022-12-05
9c398bb4-c172-4cf9-98f0-f5db8eb73dcf,2022-12-05,2022,Subhash Road,30.370906,78.174913,Attempt to Murder,Property,Unknown,14,4,59.87,1,Rainy,Monday,0,Under Investigation,2022-12-05
f5596277-4eb5-438f-8021-ab43750d38b3,2022-12-05,2022,Prem Nagar,30.422352,78.19719,Harassment,Violent,Male,56,1,8.12,1,Foggy,Monday,0,Unsolved,2022-12-05
7d2caa89-112f-44e0-95fb-94dfade54ec1,2022-12-05,2022,Shivaji Colony,30.273577,78.151587,Drug Trafficking,Non-Violent,Other,30,10,20.38,1,Rainy,Monday,0,Under Investigation,2022-12-05
b12fddf2-9dd9-43da-b6b7-aa742556c9f4,2022-12-06,2022,Majra,30.394271,77.928095,Drug Trafficking,Violent,Female,27,4,31.58,0,Stormy,Tuesday,0,Under Investigation,2022-12-06
ed87764e-c318-474b-b657-ddfb5aae94c7,2022-12-06,2022,Majra,30.405374,78.177839,Drug Trafficking,White-Collar,Male,73,0,49.22,1,Stormy,Tuesday,0,Unsolved,2022-12-06
c27f557e-b077-4bbd-a7f2-86b78f104a78,2022-12-06,2022,Gulab Bagh,30.348759,78.19602,Harassment,White-Collar,Other,20,7,27.34,1,Cloudy,Tuesday,0,Under Investigation,2022-12-06
665ba35c-6873-40ca-8d62-8b187813b5b3,2022-12-06,2022,Gulab Bagh,30.354737,78.086887,Smuggling,White-Collar,Female,30,1,22.99,0,Rainy,Tuesday,0,Unsolved,2022-12-06
9cfda3f9-82a1-417d-a45a-b0d7be17207f,2022-12-06,2022,Gulab Bagh,30.283747,77.915698,Fraud,Non-Violent,Female,45,4,55.54,1,Clear,Tuesday,1,Under Investigation,2022-12-06
1d6f21cd-7031-47e5-adb8-b37a9b49aec0,2022-12-08,2022,Majra,30.303862,78.170994,Assault,Violent,Male,48,0,16.2,1,Rainy,Thursday,0,Solved,2022-12-08
ffd6f23b-f67c-4626-a7a2-a238b3a9a6f0,2022-12-08,2022,Mohanpur,30.387626,78.180745,Harassment,Property,Female,12,10,47.12,1,Cloudy,Thursday,0,Under Investigation,2022-12-08
f7e6947a-d6de-462a-baf6-c888e109edd0,2022-12-09,2022,Shivaji Colony,30.299112,77.995402,Domestic Violence,Violent,Unknown,18,8,10.38,1,Foggy,Friday,0,Unsolved,2022-12-09
9d41be3c-9a1e-4bc4-bae4-89345eaff742,2022-12-10,2022,Mohanpur,30.256138,77.990435,Attempt to Murder,Violent,Female,16,8,8.16,1,Clear,Saturday,0,Solved,2022-12-10
76182867-c26f-4afd-9b3e-b525b6057bd2,2022-12-10,2022,Kudkan,30.407438,78.172424,Drug Trafficking,Violent,Female,71,10,33.99,1,Stormy,Saturday,0,Unsolved,2022-12-10
f89bda85-5876-46ad-be6a-b8311101dfe5,2022-12-10,2022,Rajpur Road,30.323581,78.064643,Domestic Violence,White-Collar,Unknown,42,6,46.58,1,Stormy,Saturday,0,Solved,2022-12-10
cd36f791-2635-4e84-9131-d27a5b07fec1,2022-12-11,2022,Majra,30.415977,78.133031,Drug Trafficking,Property,Other,67,6,59.61,0,Foggy,Sunday,0,Unsolved,2022-12-11
4d304c4d-6e68-45d5-8e13-ebb5a75b617a,2022-12-11,2022,Rajpur Road,30.336218,78.035726,Cyber Crime,Property,Other,55,8,2.72,0,Foggy,Sunday,0,Unsolved,2022-12-11
f8fc10c7-d8a5-4a0a-afb2-33675f303a8a,2022-12-12,2022,Rajpur Road,30.372288,77.924752,Attempt to Murder,Non-Violent,Male,70,0,41.33,1,Cloudy,Monday,0,Solved,2022-12-12
6622d64a-f5cb-4449-aa96-ac2bde51e874,2022-12-13,2022,Subhash Road,30.357547,78.198104,Pickpocketing,White-Collar,Other,35,7,38.93,1,Foggy,Tuesday,0,Under Investigation,2022-12-13
c39f5a36-db37-48ae-8ee3-53c6444b071e,2022-12-13,2022,Industrial Area,30.401275,77.912157,Kidnapping,Property,Unknown,26,5,30.49,0,Stormy,Tuesday,0,Under Investigation,2022-12-13
6edbd8ed-db1c-4e4e-a506-26e749042450,2022-12-14,2022,Majra,30.338828,78.121728,Burglary,Property,Female,21,8,40.68,1,Rainy,Wednesday,0,Under Investigation,2022-12-14
898610eb-8ab3-4dc5-a537-f5495ca076d2,2022-12-14,2022,Mohanpur,30.416754,78.003742,Assault,Property,Male,10,3,55.51,1,Clear,Wednesday,0,Unsolved,2022-12-14
e1eecda8-563f-4cb0-8cdc-103e93c23e5f,2022-12-14,2022,Mohkampur,30.304045,78.158229,Assault,Property,Other,27,9,8.59,1,Cloudy,Wednesday,1,Solved,2022-12-14
b27bf139-365f-4a9c-b1e5-3509e4bef79d,2022-12-15,2022,Saharanpur Road,30.32286,78.035299,Murder,Violent,Other,45,1,40.14,0,Stormy,Thursday,0,Under Investigation,2022-12-15
49e592a8-755d-458d-a565-02edd405ca95,2022-12-15,2022,Malsi,30.315814,78.04732,Murder,Property,Female,18,9,55.5,1,Foggy,Thursday,1,Unsolved,2022-12-15
d121df51-4738-455d-9757-ae939f4cdaa6,2022-12-18,2022,Majra,30.348956,78.174037,Burglary,Violent,Other,24,0,24.28,0,Cloudy,Sunday,0,Under Investigation,2022-12-18
30693931-edb9-4d0f-9aa5-4c4a52a7d77a,2022-12-18,2022,Subhash Road,30.431248,77.992096,Illegal Possession,White-Collar,Unknown,51,7,27.14,1,Cloudy,Sunday,0,Under Investigation,2022-12-18
6a72c18c-7254-4e20-83da-b1969e9de6a0,2022-12-18,2022,Kudkan,30.399764,78.122155,Harassment,Violent,Male,36,0,2.79,1,Stormy,Sunday,0,Under Investigation,2022-12-18
3088325d-32bc-40f9-b771-306d1f0257ea,2022-12-19,2022,Gulab Bagh,30.428887,78.087383,Cyber Crime,Property,Other,23,1,46.12,1,Foggy,Monday,0,Under Investigation,2022-12-19
ecf56832-304d-4de6-862d-648f68f10f12,2022-12-19,2022,Prem Nagar,30.26046,78.093344,Assault,Non-Violent,Male,38,5,42.96,1,Clear,Monday,0,Solved,2022-12-19
57cf3153-d700-4eb3-ad31-47216cce1af8,2022-12-21,2022,Majra,30.442638,78.003771,Attempt to Murder,Violent,Male,24,9,32.61,1,Foggy,Wednesday,0,Under Investigation,2022-12-21
df7946c6-a6bd-4db2-abfd-ff5230a56f37,2022-12-21,2022,Gulab Bagh,30.328736,78.124397,Harassment,Property,Unknown,41,4,20.57,0,Stormy,Wednesday,0,Unsolved,2022-12-21
8c67ee01-2a5f-41ae-ab1d-2f0331f1423d,2022-12-21,2022,Subhash Road,30.344175,77.909378,Robbery,White-Collar,Male,40,8,26.25,0,Stormy,Wednesday,0,Solved,2022-12-21
1ec0354f-8448-4112-8f79-8972e02e61e1,2022-12-21,2022,Subhash Road,30.355311,78.103097,Drug Trafficking,Property,Female,74,3,37.37,0,Foggy,Wednesday,0,Under Investigation,2022-12-21
7e403bc3-88d3-44f9-95fd-e51ebc6e44d8,2022-12-21,2022,Saharanpur Road,30.315795,77.934966,Assault,Violent,Male,44,0,41.64,0,Rainy,Wednesday,0,Under Investigation,2022-12-21
d690d65e-234c-4308-b6dd-a6c961e1751a,2022-12-21,2022,Prem Nagar,30.344285,78.175879,Harassment,White-Collar,Unknown,58,1,49.73,1,Foggy,Wednesday,0,Solved,2022-12-21
8810e10a-e693-4f52-900d-33e8be404781,2022-12-21,2022,Prem Nagar,30.397155,78.032192,Cyber Crime,Violent,Other,64,3,59.67,1,Stormy,Wednesday,0,Under Investigation,2022-12-21
429c1a75-2242-4f7f-96e7-74422366637e,2022-12-21,2022,Malsi,30.409298,78.031774,Harassment,Non-Violent,Unknown,31,10,38.11,1,Clear,Wednesday,0,Unsolved,2022-12-21
e5428361-c89a-401a-b951-c2cfc1d95a97,2022-12-21,2022,Kudkan,30.43835,77.914931,Cyber Crime,Violent,Unknown,72,4,14.23,0,Stormy,Wednesday,0,Under Investigation,2022-12-21
65870afa-5198-443e-8448-823671851d08,2022-12-21,2022,Rajpur Road,30.275572,78.186856,Attempt to Murder,White-Collar,Other,37,6,46.12,1,Rainy,Wednesday,0,Unsolved,2022-12-21
df5515a8-b93d-4e4a-8611-cc4c3de7e4f0,2022-12-22,2022,Gulab Bagh,30.431842,77.969814,Arson,White-Collar,Male,71,9,16.79,0,Stormy,Thursday,1,Under Investigation,2022-12-22
f350c5ab-8eef-4d8f-8405-5b4bacf547c3,2022-12-22,2022,Gulab Bagh,30.257279,78.079442,Cyber Crime,Violent,Female,44,8,23.74,0,Cloudy,Thursday,0,Solved,2022-12-22
5d5b5f1f-2604-453a-890b-983433628915,2022-12-23,2022,Mohanpur,30.264196,78.025731,Attempt to Murder,Violent,Female,46,4,7.35,1,Rainy,Friday,0,Under Investigation,2022-12-23
cbd0f00e-3b10-474e-93e0-1dd4eae1a8d9,2022-12-24,2022,Industrial Area,30.331602,78.154757,Kidnapping,Non-Violent,Unknown,14,3,55.52,1,Rainy,Saturday,0,Unsolved,2022-12-24
8d5cfae5-e018-436d-a73b-597aa1f12d38,2022-12-25,2022,Majra,30.284718,77.959235,Kidnapping,White-Collar,Male,45,1,28.83,1,Rainy,Sunday,0,Unsolved,2022-12-25
4ae5326c-6422-46fd-8c52-2a0af704b7bc,2022-12-26,2022,Majra,30.344772,78.001549,Assault,Violent,Female,48,4,49.79,0,Clear,Monday,0,Unsolved,2022-12-26
1507252f-c312-4ded-ae92-fd9f488be262,2022-12-26,2022,Mohanpur,30.410115,77.95738,Drug Trafficking,Violent,Female,29,1,2.56,1,Foggy,Monday,0,Solved,2022-12-26
ce932125-8e48-4823-a72f-54798c2a50df,2022-12-26,2022,Saharanpur Road,30.382612,77.970246,Drug Trafficking,Violent,Unknown,71,8,27.89,0,Rainy,Monday,0,Solved,2022-12-26
fee2a748-7e48-4b5d-ab01-c0202f7dd4da,2022-12-26,2022,Prem Nagar,30.416022,78.081428,Human Trafficking,Violent,Female,65,9,7.5,0,Clear,Monday,0,Unsolved,2022-12-26
a373742a-e190-4684-a8ea-16b1039936a5,2022-12-27,2022,Majra,30.38057,77.903187,Assault,Violent,Unknown,15,2,44.84,1,Foggy,Tuesday,0,Solved,2022-12-27
63d5805c-dc72-4412-8bc1-84f394ae2c0d,2022-12-28,2022,Gulab Bagh,30.40002,77.974681,Drug Possession,Violent,Male,49,7,43.01,1,Rainy,Wednesday,0,Under Investigation,2022-12-28
393d2122-2804-451a-9ba5-c0a8adb16817,2022-12-28,2022,Subhash Road,30.286059,78.051356,Stalking,Violent,Other,58,1,23.6,1,Rainy,Wednesday,0,Unsolved,2022-12-28
e166f98c-4fff-4f11-b72a-0cb52de65a9d,2022-12-28,2022,Rajpur Road,30.365552,77.920013,Attempt to Murder,Violent,Female,57,3,45.62,1,Rainy,Wednesday,0,Unsolved,2022-12-28
16166cd9-e457-4fb2-b35a-3061934d004f,2022-12-29,2022,Majra,30.276019,78.156684,Cyber Crime,Property,Other,41,3,55.83,1,Stormy,Thursday,0,Unsolved,2022-12-29
ae0e043b-f44f-47f6-83b3-8109ef2b190e,2022-12-30,2022,Majra,30.437307,78.003983,Assault,Violent,Unknown,24,8,55.39,0,Clear,Friday,0,Under Investigation,2022-12-30
9c84e132-8f83-48d7-bc7d-fffb53600716,2022-12-31,2022,Gulab Bagh,30.321234,78.048288,Burglary,Property,Unknown,61,9,43.69,0,Cloudy,Saturday,1,Solved,2022-12-31
8d870f2e-0258-4c66-807e-cb0923165b55,2022-12-31,2022,Shivaji Colony,30.446592,77.919925,Stalking,Violent,Other,23,8,46.23,0,Foggy,Saturday,0,Solved,2022-12-31
7ed6295c-202d-4b93-85a3-b4eb4e5f925f,2023-01-01,2023,Malsi,30.27465,77.926536,Stalking,White-Collar,Female,72,10,23.43,0,Clear,Sunday,1,Solved,2023-01-01
0fee1026-317b-46ba-96c2-f5c7d4aa1a96,2023-01-02,2023,CID Colony,30.377082,77.901176,Pickpocketing,Violent,Female,43,2,24.21,1,Clear,Monday,0,Solved,2023-01-02
d35d0c8e-9f8f-4667-bd2d-5525dda677ac,2023-01-04,2023,Majra,30.407781,78.086187,Harassment,Non-Violent,Female,69,3,23.41,1,Clear,Wednesday,0,Solved,2023-01-04
2ef4b339-16b4-41f7-a325-e9e1552dab4f,2023-01-04,2023,Mohanpur,30.418099,78.199954,Assault,Non-Violent,Other,41,7,6.95,1,Clear,Wednesday,0,Unsolved,2023-01-04
9ef80f79-83bc-402b-8258-c69e97c0d3eb,2023-01-05,2023,Subhash Road,30.33358,78.061301,Murder,Property,Male,11,10,52.62,1,Clear,Thursday,0,Solved,2023-01-05
df7a1696-f10f-48fb-a2eb-46db9a70508d,2023-01-05,2023,Subhash Road,30.273095,78.108088,Cyber Crime,Property,Female,20,5,34.72,0,Stormy,Thursday,1,Solved,2023-01-05
e486c0be-4d8e-4b93-aa84-580285adb600,2023-01-05,2023,Prem Nagar,30.369573,78.139559,Harassment,Non-Violent,Unknown,64,6,3.94,0,Cloudy,Thursday,0,Under Investigation,2023-01-05
